18170,3.886123,17.327083,5.970,Tau,F
18199,3.892587,-46.893674,5.930,Hor,K
18212,3.894081,48.650495,5.760,Per,K
18213,3.894151,-34.732297,5.110,Eri,B
18216,3.895195,-24.612230,4.640,Eri,B
18217,3.895345,57.975141,5.800,Cam,A
18255,3.904862,-2.954730,4.460,Eri,G
18262,3.906435,-40.357009,5.700,Eri,K
18339,3.921147,-12.099105,5.990,Eri,A
18396,3.932824,47.871420,5.390,Per,B
18434,3.941303,35.080899,5.490,Per,B
18453,3.943470,50.695381,5.280,Per,F
18471,3.947798,22.477971,5.620,Tau,F
18488,3.952303,61.108883,4.990,Cam,K
18543,3.967157,-13.508515,2.970,Eri,M
18606,3.981221,-5.469947,5.850,Eri,G
18647,3.991703,-12.574425,5.610,Eri,K
18673,3.998745,-24.016215,4.620,Eri,A
18723,4.011292,-30.490697,5.930,Eri,A
18735,4.013545,18.194000,5.890,Tau,F
18744,4.014946,-62.159284,4.480,Ret,M
18772,4.021697,-61.078822,4.970,Ret,K
18788,4.025569,-1.549660,5.280,Eri,B
18805,4.029482,9.998017,5.670,Tau,B
18859,4.043540,-0.268923,5.380,Eri,F
18907,4.052606,5.989305,3.910,Tau,A
18957,4.062390,5.435624,5.320,Tau,B
18975,4.065723,8.197269,5.450,Tau,F
18993,4.069410,2.826947,5.360,Tau,F
19009,4.072687,24.105993,5.460,Tau,G
19011,4.072977,-12.792295,5.620,Eri,K
19018,4.074212,59.155507,5.000,Cam,F
19038,4.078253,22.081926,4.360,Tau,K
19076,4.088958,22.008905,5.900,Tau,G
19095,4.093728,-27.651807,5.590,Eri,F
19129,4.100882,68.679972,5.880,Cam,K
19167,4.109735,50.351262,4.250,Per,A
19171,4.110114,27.599903,5.180,Tau,B
19205,4.116795,29.001299,5.210,Tau,F
19284,4.133171,17.339897,5.890,Tau,K
19335,4.143497,38.039733,5.520,Per,F
19343,4.144357,47.712513,3.960,Per,B
19376,4.150436,13.398281,5.940,Tau,B
19388,4.152768,19.609217,5.510,Tau,K
19398,4.154954,-16.385875,5.450,Eri,B
19454,4.166752,86.626139,5.840,Cep,F
19461,4.167439,80.698681,5.100,Cep,G
19483,4.172923,-6.923852,5.440,Eri,G
19511,4.179935,-8.819814,5.700,Eri,G
19513,4.180517,26.480952,5.390,Tau,F
19515,4.180708,-41.993573,4.930,Hor,A
19525,4.183061,33.586792,5.750,Per,K
19554,4.188967,5.523047,5.710,Tau,F
19571,4.193389,-20.356157,5.800,Eri,A
19587,4.197761,-6.837581,4.040,Eri,F
19719,4.225862,7.716045,5.290,Tau,F
19740,4.232329,9.263824,4.840,Tau,G
19777,4.239914,-10.256283,4.870,Eri,K
19799,4.243398,10.011406,5.220,Tau,B
19805,4.246819,-62.191811,5.450,Ret,K
19811,4.248143,40.483671,4.670,Per,G
19812,4.248295,48.409331,4.120,Per,G
19849,4.254537,-7.652871,4.430,Eri,K
19860,4.258905,8.892357,4.270,Tau,B
19949,4.278638,53.611799,5.200,Cam,A
19968,4.281542,61.849989,5.690,Cam,B
19983,4.285580,57.860355,5.720,Cam,K
19990,4.287684,20.578591,4.930,Tau,A
19996,4.288673,-6.472177,5.950,Eri,G
20020,4.294519,-63.255405,5.880,Ret,B
20049,4.299776,-80.214033,5.670,Men,K
20070,4.304056,50.295502,4.600,Per,A
20075,4.304466,-20.715260,6.000,Eri,M
20087,4.306444,21.579297,5.640,Tau,F
20156,4.320339,50.048695,5.460,Per,A
20161,4.321301,-44.267919,5.330,Hor,K
20171,4.323916,21.142307,5.500,Tau,B
20186,4.326862,21.773491,5.340,Tau,A
20219,4.332695,14.035201,5.580,Tau,F
20234,4.336531,50.920933,5.550,Per,B
20241,4.337341,41.808070,5.950,Per,K
20250,4.339227,27.350754,4.970,Tau,K
20252,4.340178,34.566725,4.930,Per,G
20261,4.343419,15.095453,5.260,Tau,F
20264,4.344170,-20.639622,5.380,Eri,A
20266,4.344541,65.140441,5.260,Cam,G
20268,4.344790,6.130798,5.760,Tau,G
20271,4.345232,-7.592493,5.850,Eri,B
20297,4.349455,-81.579920,5.780,Men,F
20341,4.357511,-0.098170,5.860,Eri,K
20354,4.359211,46.498878,4.800,Per,B
20376,4.363227,60.735625,5.400,Cam,M
20380,4.364392,56.506317,5.910,Cam,A
20384,4.364796,-63.386391,5.240,Ret,G
20400,4.367643,14.077198,5.720,Tau,A
20417,4.372981,20.821416,5.910,Tau,M
20430,4.376373,25.629314,5.380,Tau,B
20465,4.384909,-24.892157,5.810,Eri,K
20484,4.390294,16.777260,5.640,Tau,A
20493,4.392324,20.982044,6.000,Tau,B
20507,4.394681,-3.745470,5.170,Eri,A
20522,4.397729,9.460968,5.100,Tau,A
20542,4.401599,17.444130,4.800,Tau,A
20579,4.408098,34.130758,5.730,Per,B
20591,4.410404,33.959686,5.770,Per,F
20614,4.415868,19.042013,5.970,Tau,F
20619,4.418153,-61.238193,5.940,Ret,K
20635,4.422822,22.293874,4.210,Tau,A
20641,4.423614,22.199998,5.270,Tau,A
20704,4.435084,31.438911,5.290,Per,K
20711,4.438461,22.813583,4.280,Tau,A
20713,4.439094,15.618265,4.480,Tau,F
20732,4.443437,14.713782,4.690,Tau,G
20776,4.450806,80.824159,5.420,Cep,G
20789,4.454847,22.996337,5.530,Tau,B
20804,4.457991,11.212300,5.870,Tau,B
20825,4.462788,-62.521206,5.740,Ret,K
20842,4.466883,21.619907,5.720,Tau,A
20860,4.470359,83.807790,5.510,Cep,B
20873,4.473167,14.740974,5.900,Tau,F
20877,4.473992,16.359672,4.960,Tau,K
20884,4.475589,1.380821,5.530,Tau,B
20885,4.476248,15.962181,3.840,Tau,G
20892,4.477510,-19.458874,5.950,Eri,K
20901,4.480601,13.047602,5.020,Tau,A
20922,4.485257,-13.048370,5.610,Eri,B
20982,4.500159,83.340379,5.470,Cep,G
20995,4.502388,15.637840,5.580,Tau,F
21029,4.509342,16.194014,4.780,Tau,A
21036,4.510378,13.724402,5.400,Tau,F
21039,4.510802,15.691879,5.470,Tau,A
21042,4.511203,-35.653504,5.950,Eri,K
21139,4.531296,-0.044011,4.910,Eri,K
21148,4.533845,53.910830,5.780,Cam,B
21192,4.543765,-3.209541,5.760,Eri,B
21247,4.558511,72.528605,5.940,Cam,A
21248,4.558490,-29.766492,4.490,Eri,K
21253,4.559453,-62.823677,5.790,Ret,K
21273,4.564143,14.844424,4.650,Tau,A
21278,4.565202,-6.738908,5.710,Eri,B
21295,4.568963,5.568616,5.670,Tau,A
21296,4.569897,-8.231352,5.200,Eri,M
21297,4.569936,-8.970258,5.240,Eri,K
21323,4.577220,28.961150,5.880,Tau,B
21402,4.594239,10.160790,4.250,Tau,A
21452,4.606727,64.261602,5.910,Cam,A
21476,4.611508,41.264808,4.250,Per,G
21479,4.612677,-62.077154,5.590,Dor,M
21515,4.620465,0.998314,5.320,Tau,B
21547,4.626703,-2.473548,5.220,Eri,F
21588,4.635956,16.033291,5.780,Tau,F
21589,4.635961,12.510838,4.270,Tau,A
21604,4.637731,20.684722,5.850,Tau,B
21644,4.648210,-12.123121,4.990,Eri,A
21670,4.651710,7.870976,5.380,Tau,A
21673,4.652560,15.799846,5.080,Tau,A
21683,4.654583,15.917977,4.670,Tau,A
21685,4.655475,-14.359192,5.460,Eri,K
21727,4.665190,53.079535,5.070,Cam,K
21730,4.666126,53.473021,5.360,Cam,A
21735,4.667616,12.197609,5.450,Tau,B
21743,4.668557,-24.482368,5.560,Eri,G
21763,4.674031,-19.671493,4.320,Eri,M
21819,4.688822,28.614994,5.730,Tau,A
21823,4.690032,48.300881,5.660,Per,A
21847,4.697283,38.280182,5.970,Per,G
21914,4.712899,-50.481334,5.300,Pic,K
21928,4.715089,43.365138,5.300,Per,A
21958,4.719249,-30.765557,5.660,Cae,K
21972,4.722665,49.973789,5.860,Per,B
21986,4.726318,-8.794317,5.980,Eri,F
22024,4.734811,-8.503571,5.780,Eri,B
22028,4.735550,-18.666586,5.530,Eri,A
22040,4.739205,-59.732733,5.280,Dor,A
22044,4.740508,11.146137,5.390,Ori,F
22086,4.751156,-21.283383,5.720,Eri,K
22157,4.767150,11.705591,5.350,Ori,A
22176,4.771341,18.734693,5.990,Tau,K
22220,4.779021,40.312590,5.990,Per,G
22263,4.793413,-16.934456,5.490,Eri,G
22287,4.800069,56.757183,5.290,Cam,A
22325,4.809037,-16.329484,5.760,Eri,F
22336,4.810107,-5.674045,5.770,Eri,F
22361,4.813968,75.941219,5.960,Cam,A
22393,4.820235,31.437375,5.570,Aur,K
22407,4.821965,32.588191,5.840,Aur,A
22453,4.831846,37.488275,4.890,Aur,K
22479,4.836560,-16.217159,5.030,Eri,K
22531,4.848706,-53.461508,5.580,Pic,F
22545,4.852594,48.740685,5.640,Aur,G
22565,4.856239,18.839861,5.080,Tau,A
22573,4.857837,-34.906286,5.820,Cae,A
22626,4.868109,63.505421,5.470,Cam,M
22667,4.875545,14.250642,4.710,Ori,M
22678,4.877218,36.703187,4.790,Aur,K
22697,4.879754,27.897485,5.970,Tau,F
22699,4.879933,42.586626,5.680,Aur,A
22797,4.904193,2.440672,3.710,Ori,B
22833,4.913027,11.426006,5.180,Ori,A
22834,4.913273,7.779097,5.330,Ori,K
22840,4.914086,0.467167,5.980,Ori,B
22854,4.917537,55.259109,5.520,Cam,B
22860,4.918562,-16.740670,5.710,Eri,G
22871,4.919765,-74.936852,5.470,Men,K
22881,4.921847,-16.417767,5.710,Eri,G
22913,4.930598,15.040278,5.790,Ori,B
22936,4.935299,52.869761,5.750,Cam,A
22957,4.939521,13.514466,4.060,Ori,K
22958,4.940052,-5.171356,5.500,Eri,B
23040,4.954780,53.752101,4.430,Cam,A
23043,4.956206,17.153677,5.510,Tau,K
23068,4.963513,23.948562,5.790,Tau,G
23088,4.969275,25.050405,5.790,Tau,A
23148,4.980829,-82.470512,5.840,Men,G
23166,4.983713,-16.376027,5.650,Lep,F
23179,4.987612,37.890245,4.930,Aur,A
23221,4.997348,-10.263325,5.390,Eri,G
23231,4.998816,-12.537416,4.780,Eri,F
23261,5.005095,39.394701,5.950,Aur,F
23265,5.005755,81.194088,5.090,Cep,K
23362,5.023772,-20.051918,4.910,Lep,B
23364,5.023985,-7.173965,4.800,Eri,B
23408,5.030654,0.722112,5.910,Ori,K
23416,5.032815,43.823308,3.030,Aur,F
23430,5.036060,-26.275029,5.010,Lep,K
23446,5.039668,-31.771333,5.920,Cae,K
23467,5.045279,-71.314300,5.300,Men,G
23474,5.045828,-22.795052,5.740,Lep,K
23475,5.045943,-4.210121,5.860,Eri,K
23482,5.046861,-49.151407,5.370,Pic,F
23497,5.051596,21.589962,4.620,Tau,A
23522,5.056970,60.442245,4.030,Cam,G
23554,5.064797,-24.388151,5.610,Lep,A
23595,5.073440,-35.482978,4.550,Cae,K
23607,5.076153,15.404105,4.650,Ori,A
23649,5.082776,-49.577837,5.050,Pic,M
23668,5.087832,-26.152391,5.710,Lep,K
23693,5.091853,-57.472704,4.710,Dor,F
23734,5.102349,58.972372,5.220,Cam,B
23766,5.108245,61.169756,6.000,Cam,K
23767,5.108580,41.234474,3.180,Aur,B
23783,5.111289,51.597720,4.980,Aur,F
23794,5.112681,-4.655163,5.120,Eri,B
23831,5.123600,-12.491269,5.970,Lep,G
23835,5.124164,18.645052,4.910,Tau,G
23840,5.126116,-63.399679,5.190,Dor,M
23871,5.130111,20.418379,5.280,Tau,A
23879,5.131359,8.498429,5.330,Ori,A
23883,5.132066,21.704821,5.840,Tau,B
23900,5.135173,24.265175,5.500,Tau,B
23916,5.138942,-8.665324,5.800,Eri,B
23941,5.145472,-4.456207,5.110,Eri,F
23983,5.155456,9.829579,5.430,Ori,A
24010,5.161654,15.597232,4.810,Ori,F
24019,5.162524,28.030461,5.930,Tau,A
24109,5.178585,46.962070,5.670,Aur,F
24162,5.188660,-2.490782,5.890,Ori,F
24169,5.189686,-11.849089,5.600,Lep,M
24197,5.194879,16.045673,5.180,Ori,K
24203,5.195931,1.037028,5.880,Ori,F
24254,5.206237,73.946674,5.440,Cam,B
24294,5.213369,-6.057190,5.900,Ori,G
24331,5.221523,2.861265,4.460,Ori,K
24340,5.223811,38.484498,4.820,Aur,A
24372,5.229288,-67.185255,4.810,Dor,K
24426,5.241346,-35.976996,5.750,Col,G
24450,5.245569,5.156151,5.500,Ori,K
24505,5.256770,-26.943509,5.060,Lep,B
24504,5.256777,32.687600,5.010,Aur,A
24555,5.267815,11.341354,5.520,Ori,A
24575,5.271708,34.312317,5.990,Aur,O
24659,5.291411,-34.895207,4.810,Col,K
24674,5.293442,-6.844409,3.590,Ori,B
24679,5.294512,-13.519826,5.480,Lep,G
24727,5.302935,33.371613,4.540,Aur,K
24732,5.303680,73.268071,5.810,Cam,A
24738,5.304359,42.792111,5.550,Aur,M
24786,5.314017,-18.130050,5.960,Lep,G
24799,5.316674,33.748394,5.380,Aur,A
24813,5.318995,40.099051,4.690,Aur,G
24817,5.319783,2.595806,5.340,Ori,F
24822,5.321278,22.096494,4.960,Tau,G
24829,5.322813,-50.605967,5.440,Pic,F
24831,5.323246,-27.368884,5.980,Col,A
24879,5.333589,33.958054,5.050,Aur,A
24902,5.337409,41.086212,5.460,Aur,A
24914,5.339615,62.653711,5.640,Cam,K
24927,5.340811,-21.239763,4.700,Lep,A
25001,5.353524,29.569884,5.660,Aur,A
25028,5.358845,-0.416491,5.680,Ori,B
25041,5.362100,8.428556,5.780,Ori,B
25044,5.362708,-0.382465,4.720,Ori,B
25045,5.362849,-24.772981,5.060,Lep,A
25048,5.363448,41.804572,5.220,Aur,B
25142,5.380556,3.544452,4.990,Ori,B
25143,5.380644,41.029260,5.540,Aur,A
25187,5.388475,-8.415595,5.990,Ori,B
25194,5.390006,-39.678423,5.730,Col,M
25197,5.391065,57.544395,5.240,Cam,A
25202,5.391710,-13.927352,5.250,Lep,B
25223,5.395086,-0.159818,5.690,Ori,B
25247,5.399119,-7.808065,4.130,Ori,G
25278,5.407071,17.383534,5.000,Tau,F
25280,5.407914,-16.975781,5.640,Lep,A
25281,5.407949,-2.397146,3.350,Ori,B
25282,5.408030,-0.891328,5.070,Ori,K
25291,5.410700,31.143148,5.940,Aur,B
25292,5.410873,37.385346,5.020,Aur,K
25302,5.412452,1.846445,4.890,Ori,B
25329,5.417151,-10.328887,5.600,Ori,K
25397,5.433285,-19.695399,5.780,Lep,F
25429,5.438687,-58.912520,5.140,Dor,G
25471,5.446890,34.391810,5.920,Aur,A
25473,5.447286,3.095674,4.590,Ori,B
25488,5.451478,-40.943510,5.860,Col,A
25492,5.452298,30.208603,5.690,Aur,B
25499,5.452804,17.962216,5.400,Tau,B
25539,5.460579,21.936965,4.880,Tau,B
25541,5.460802,34.475892,5.080,Aur,K
25555,5.462669,15.874052,5.520,Tau,B
25583,5.467114,17.239130,5.770,Tau,M
25608,5.470926,-37.230767,5.560,Col,A
25695,5.487916,25.150215,5.470,Tau,B
25708,5.489913,-3.446394,5.800,Ori,K
25737,5.495550,-1.092239,4.710,Ori,K
25751,5.498548,1.789260,5.770,Ori,B
25768,5.502632,-47.077655,5.460,Pic,G
25769,5.502835,63.067220,5.430,Cam,M
25790,5.507268,15.360449,5.930,Ori,A
25813,5.513070,5.948139,4.200,Ori,B
25816,5.513514,41.461994,5.990,Aur,K
25853,5.518785,-20.863659,5.530,Lep,A
25861,5.520703,3.292133,5.460,Ori,B
25887,5.526666,-45.925317,5.860,Pic,K
25923,5.532183,-7.301537,4.620,Ori,B
25945,5.536875,18.594234,4.320,Tau,M
25950,5.537262,17.058128,5.500,Tau,B
25980,5.544820,-1.591831,5.340,Ori,B
25984,5.545465,32.192022,4.710,Aur,B
25993,5.547613,-38.513371,5.450,Col,K
26001,5.549873,-64.227517,5.340,Dor,G
26019,5.552049,-35.139376,5.750,Col,K
26063,5.558735,-1.156073,5.360,Ori,B
26064,5.558786,18.540231,5.670,Tau,B
26093,5.565079,14.305578,5.600,Ori,B
26108,5.567791,-1.470253,5.920,Ori,K
26126,5.571326,3.766895,5.320,Ori,A
26169,5.579106,-73.741277,5.790,Men,M
26176,5.580344,9.489579,4.390,Ori,B
26197,5.583613,-6.009270,5.670,Ori,B
26199,5.584078,-6.002027,4.780,Ori,B
26215,5.587011,10.240093,5.600,Ori,B
26219,5.587631,-33.079724,5.760,Col,K
26220,5.587728,-5.387315,4.980,Ori,O
26221,5.587907,-5.389696,5.130,Ori,O
26235,5.589695,-5.416060,4.980,Ori,O
26237,5.589768,-4.838358,4.580,Ori,B
26241,5.590551,-5.909901,2.750,Ori,O
26248,5.590869,24.039589,5.370,Tau,B
26268,5.594301,-4.856067,5.240,Ori,F
26344,5.609784,54.428658,5.740,Aur,M
26345,5.609915,-6.064752,5.710,Ori,B
26366,5.615108,9.290673,4.090,Ori,G
26382,5.617704,17.040324,5.530,Tau,F
26386,5.617884,11.035005,5.970,Ori,K
26394,5.619160,-80.469122,5.650,Men,G
26396,5.619123,26.924473,5.830,Tau,B
26460,5.629061,-28.689690,5.280,Col,F
26487,5.633644,7.541420,5.870,Ori,B
26535,5.643881,-6.573959,5.960,Ori,B
26536,5.643913,30.492412,5.400,Aur,A
26545,5.645424,-40.707306,5.810,Col,B
26549,5.645769,-2.600069,3.770,Ori,O
26563,5.648079,-7.212829,4.770,Ori,A
26594,5.653096,4.121467,4.500,Ori,B
26606,5.655087,29.215213,5.980,Aur,B
26624,5.658653,-3.564704,5.990,Ori,A
26640,5.662277,25.897091,5.180,Tau,B
26649,5.663845,-32.629216,5.440,Col,G
26736,5.680754,-1.128787,4.950,Ori,B
26762,5.684888,0.337753,5.930,Ori,F
26777,5.688255,16.534148,4.840,Tau,B
26865,5.703877,-22.373715,5.880,Lep,A
26868,5.704221,-34.667812,5.290,Col,B
26882,5.707347,65.697649,5.620,Cam,K
26885,5.707953,1.474629,4.900,Ori,K
26926,5.714976,-6.796168,5.970,Ori,F
26966,5.722686,-18.557475,5.730,Lep,A
27196,5.765012,49.826255,5.460,Aur,A
27204,5.766637,-32.306435,5.180,Col,B
27243,5.774270,-46.597180,5.310,Pic,K
27249,5.775106,56.115575,5.930,Cam,A
27253,5.776364,1.168193,5.950,Ori,G
27265,5.779305,15.822497,6.000,Tau,B
27280,5.781149,9.522343,5.780,Ori,G
27316,5.786987,14.488322,5.720,Tau,A
27338,5.790610,17.729141,5.470,Tau,F
27364,5.795252,13.899599,5.280,Tau,B
27386,5.800065,6.454156,5.260,Ori,A
27435,5.809706,-4.094648,5.970,Ori,G
27468,5.816935,24.567535,4.880,Tau,G
27483,5.819567,39.181071,4.510,Aur,G
27511,5.825814,12.651324,4.890,Tau,B
27517,5.826817,-14.483665,5.490,Lep,G
27533,5.831528,-22.971872,5.870,Lep,A
27534,5.831539,-66.901187,5.100,Dor,B
27549,5.834079,9.871218,5.790,Ori,G
27560,5.836962,4.423406,5.960,Ori,K
27566,5.837999,-79.361362,5.460,Men,B
27581,5.841363,14.305608,5.540,Tau,G
27588,5.841674,2.024700,5.970,Ori,G
27621,5.848117,-52.108873,5.160,Pic,G
27629,5.849475,27.967861,5.600,Tau,G
27639,5.850675,37.305573,4.720,Aur,M
27658,5.856107,-7.518003,5.360,Ori,B
27673,5.858166,39.148480,3.970,Aur,K
27713,5.868814,-9.041900,5.950,Ori,A
27737,5.872276,-57.156191,5.930,Pic,F
27743,5.872859,14.171787,5.600,Tau,B
27747,5.873168,19.867849,5.960,Ori,B
27750,5.874011,1.855134,4.760,Ori,K
27766,5.875883,-37.631063,5.620,Col,K
27810,5.885245,-33.801361,4.880,Col,B
27830,5.888790,27.612262,4.560,Tau,A
27938,5.912119,-11.774192,5.620,Lep,K
27939,5.912232,0.968615,5.990,Ori,K
27947,5.913916,-52.635481,5.290,Pic,F
27949,5.914107,55.706947,4.960,Aur,A
27955,5.914580,-39.957857,5.550,Col,M
27965,5.915746,19.749614,5.920,Ori,B
27971,5.916063,59.888367,5.200,Cam,A
27973,5.916387,31.701496,5.900,Aur,A
28010,5.924975,-37.120668,4.970,Col,K
28011,5.925048,-4.616546,5.870,Ori,K
28085,5.937296,-22.839975,5.950,Lep,K
28098,5.939151,-31.382440,5.520,Col,F
28110,5.941121,9.509396,5.970,Ori,A
28139,5.947069,11.521058,5.890,Ori,K
28237,5.966571,25.953912,4.810,Tau,B
28271,5.973456,1.837108,5.890,Ori,A
28287,5.977097,-44.034562,5.810,Pic,G
28296,5.980437,0.552979,5.210,Ori,A
28302,5.981455,12.808264,5.700,Ori,K
28325,5.984531,-9.558250,5.040,Mon,A
28343,5.989384,49.924540,5.900,Aur,G
28358,5.992111,54.284656,3.720,Aur,K
28404,5.998917,45.936736,4.300,Aur,M
28413,6.000930,-3.074253,4.530,Ori,K
28484,6.013661,-51.216319,5.650,Pic,A
28499,6.016267,47.901923,5.710,Aur,B
28524,6.021194,-33.911835,5.540,Col,K
28562,6.028627,48.959445,5.980,Aur,K
28574,6.030673,-10.597930,4.920,Mon,B
28675,6.054333,-26.284544,5.030,Lep,K
28716,6.065329,20.138452,4.640,Ori,B
28744,6.070417,-6.708941,5.190,Mon,B
28756,6.072296,-32.172430,5.650,Col,B
28790,6.077811,-45.078932,5.930,Pup,F
28812,6.082829,5.419970,5.670,Ori,G
28814,6.082878,4.158671,5.630,Ori,G
28816,6.083091,-16.484435,4.920,Lep,A
28823,6.084276,42.981635,5.900,Aur,F
28854,6.090842,-10.242596,5.880,Mon,F
28855,6.090882,-35.513647,5.800,Col,A
28899,6.101538,-29.758624,5.790,Col,A
28909,6.102603,-66.039621,5.720,Dor,A
28943,6.108916,-23.110846,5.460,Lep,A
28946,6.109749,38.482644,5.350,Aur,A
28949,6.110760,-4.193836,5.370,Mon,B
28984,6.115976,-21.812299,5.740,Lep,M
28991,6.117604,-62.154581,5.040,Pic,K
28992,6.117686,-34.312021,5.820,Col,B
29034,6.125453,-37.252920,5.000,Col,B
29048,6.128233,-19.165866,5.280,Lep,M
29064,6.131350,-42.154043,5.500,Col,A
29134,6.145643,-68.843409,5.060,Dor,B
29150,6.149407,-22.427412,5.490,Lep,A
29196,6.159010,22.190262,5.930,Gem,K
29205,6.159590,-14.584619,5.560,Lep,K
29225,6.162218,23.113466,5.750,Gem,B
29234,6.163322,-22.774343,5.710,Lep,F
29246,6.166390,58.935694,5.350,Cam,G
29263,6.169558,-40.353792,5.540,Col,M
29271,6.170632,-74.753045,5.080,Men,G
29276,6.171642,-54.968645,4.720,Pic,B
29294,6.176300,-27.154343,5.720,Lep,K
29353,6.187500,-65.589417,5.010,Dor,M
29379,6.192307,24.420253,5.830,Gem,K
29388,6.193496,48.710989,5.780,Aur,A
29417,6.197726,-6.550287,5.060,Mon,B
29433,6.200372,19.790543,5.760,Ori,B
29434,6.200911,16.130406,4.950,Ori,B
29451,6.205590,32.693380,5.780,Aur,M
29490,6.214182,65.718422,5.360,Cam,K
29575,6.231732,-3.741374,5.830,Ori,G
29616,6.241273,17.906353,5.860,Ori,A
29629,6.243529,-4.568457,5.830,Mon,B
29650,6.247467,19.156448,5.200,Ori,F
29679,6.252334,-20.272186,5.880,CMa,K
29678,6.252353,13.851098,5.910,Ori,B
29692,6.254923,-18.477163,5.990,CMa,K
29696,6.256304,29.498076,4.320,Aur,G
29704,6.256980,16.143175,5.340,Ori,B
29711,6.258243,-4.914719,5.990,Mon,A
29716,6.259518,-0.512189,5.620,Ori,F
29730,6.261257,59.998975,5.370,Cam,K
29735,6.262468,-13.718414,5.000,CMa,B
29736,6.262490,12.551067,5.440,Ori,B
29771,6.268803,-16.618006,5.970,CMa,B
29800,6.274061,12.272163,5.040,Ori,F
29808,6.276553,-39.264394,6.000,Col,A
29842,6.283675,-37.737445,5.540,Col,K
29850,6.285172,9.942390,5.390,Ori,A
29852,6.285991,-37.253498,5.880,Col,A
29860,6.287816,5.100112,5.700,Ori,G
29895,6.294923,-16.815908,5.150,CMa,K
29919,6.298563,61.515286,5.010,Lyn,M
29941,6.303813,-19.966974,5.510,CMa,B
29996,6.314051,-9.390018,5.360,Mon,K
29997,6.314105,69.319787,4.760,Cam,A
30011,6.316382,-20.925611,5.790,CMa,B
30069,6.328043,-34.396591,5.760,Col,B
30073,6.328555,-7.822908,5.270,Mon,B
30093,6.333222,-2.944493,4.910,Ori,M
30099,6.334507,14.651127,5.670,Ori,K
30143,6.343400,-34.144144,5.550,Col,B
30214,6.356865,-11.773238,5.480,CMa,B
30247,6.362811,53.452179,5.340,Aur,F
30318,6.376776,12.570237,6.000,Ori,F
30321,6.377290,-69.984043,5.560,Dor,K
30342,6.382179,-56.369969,5.600,Pic,A
30436,6.398866,-25.577629,5.610,CMa,K
30444,6.400281,-36.707764,5.620,Col,K
30457,6.402867,-11.530088,5.210,CMa,K
30463,6.403850,-60.281325,5.780,Pic,A
30520,6.414973,49.287893,4.920,Aur,K
30545,6.421263,-0.945883,5.880,Mon,F
30565,6.424623,-69.690299,5.370,Dor,G
30591,6.428793,-48.176898,5.760,Pup,B
30651,6.440514,56.285096,5.530,Lyn,A
30666,6.444329,-1.507336,5.870,Mon,A
30679,6.446910,58.417409,5.210,Lyn,K
30703,6.451147,-58.002116,5.820,Pic,K
30717,6.453823,0.299246,5.190,Mon,K
30720,6.454331,-0.275999,5.550,Mon,K
30728,6.455681,2.908288,5.550,Mon,G
30772,6.465992,-4.762154,5.060,Mon,B
30788,6.469503,-32.580070,4.470,CMa,B
30827,6.476136,30.493034,5.750,Aur,F
30836,6.477061,-17.466009,5.760,CMa,K
30840,6.477568,-32.371279,5.740,CMa,B
30932,6.491255,-56.852766,5.200,Pic,K
30953,6.496969,-50.239085,5.280,Pup,F
30972,6.500827,46.685554,5.880,Aur,K
30986,6.503132,-10.081511,5.920,Mon,K
31037,6.512858,-27.769575,5.920,CMa,B
31039,6.513090,58.162633,5.860,Lyn,K
31072,6.520304,-35.258840,5.820,Col,G
31079,6.521744,-51.825953,5.580,Car,F
31084,6.523068,-12.391953,5.160,CMa,K
31119,6.530083,11.544412,5.220,Mon,A
31121,6.530573,-8.158235,5.430,Mon,K
31125,6.530935,-23.418422,4.340,CMa,B
31137,6.532864,-58.753835,5.690,Pic,B
31159,6.538668,4.855999,5.880,Mon,K
31165,6.539271,-37.696702,5.250,Col,G
31167,6.539758,-5.868820,5.600,Mon,F
31173,6.540885,32.454898,5.820,Aur,A
31190,6.544160,-32.030447,5.730,CMa,B
31216,6.548396,7.332965,4.470,Mon,A
31277,6.560046,14.155163,5.570,Gem,K
31278,6.560534,-1.220154,5.090,Mon,B
31299,6.563745,-36.232029,5.420,Col,K
31362,6.576481,-32.716255,5.620,CMa,B
31407,6.582940,-52.975607,4.350,Car,B
31434,6.586684,28.022314,5.260,Aur,A
31446,6.587730,0.890216,5.780,Mon,B
31448,6.588221,9.988335,5.930,Mon,K
31457,6.590061,-36.779879,5.590,Col,A
31564,6.606347,-18.659904,5.710,CMa,G
31579,6.609121,38.445500,5.400,Aur,M
31583,6.609814,-5.211143,5.520,Mon,B
31599,6.612944,-13.321036,5.950,CMa,K
31637,6.620510,-36.990651,5.720,Col,B
31665,6.627332,56.857531,5.870,Lyn,A
31676,6.628200,61.481233,5.940,Lyn,G
31688,6.629891,-32.339735,5.250,CMa,K
31700,6.631506,-18.237478,4.420,CMa,K
31737,6.639725,28.984354,5.760,Aur,B
31765,6.643787,-48.220183,5.050,Pup,G
31771,6.644317,39.390854,5.700,Aur,K
31789,6.646995,39.902559,5.340,Aur,B
31827,6.654644,-14.145764,4.820,CMa,K
31832,6.655507,42.488877,4.800,Aur,K
31870,6.661850,-30.470491,5.700,CMa,K
31876,6.663255,12.982768,5.990,Gem,A
31897,6.667474,-80.813593,5.610,Men,A
31940,6.674679,77.995782,5.750,Cam,K
31946,6.675624,71.748786,5.880,Cam,K
